"Applicant","Edu_Parent1","Edu_Parent2","Sex","White","Asian","HSGPA","SAT_ACT","College","Admitted","Enrolled","College_GPA","Admit_Tree_Pred","Admit_Tree_Prob","Enrolled_Factor","Enroll_Tree_Pred","Enroll_Tree_Prob"
580,6,4,"M","1","0",3.76,1260,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
581,7,7,"M","1","0",3.95,1270,"Business & Economics","1","1",3.066,1,0.73936170212766,"1","0",0.173497267759563
582,4,5,"M","1","0",3.84,1440,"Math & Science","1","1",3.306,1,0.896933560477002,"1","0",0.123106060606061
584,7,7,"M","1","0",3.64,1230,"Arts & Letters","1","1",3.347,1,0.855172413793103,"1","1",1
585,7,7,"F","1","0",3.95,1480,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
587,7,6,"F","1","0",4.27,1120,"Math & Science","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
588,7,6,"M","1","0",4.21,1190,"Math & Science","1","1",3.704,1,0.854901960784314,"1","1",1
591,7,6,"F","1","0",4.23,1160,"Math & Science","1","0",NA,1,0.590909090909091,"0","0",0.00160901045856798
593,4,5,"F","0","0",3.95,1240,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
594,4,7,"M","1","0",4.14,1350,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
599,6,6,"F","1","0",3.95,1250,"Business & Economics","1","1",3.136,1,0.854901960784314,"1","1",1
604,5,5,"F","1","0",3.85,1500,"Math & Science","1","1",2.704,1,0.896933560477002,"1","0",0.123106060606061
606,7,7,"F","1","0",3.48,1390,"Business & Economics","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
607,7,7,"M","0","1",3.88,1130,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
608,6,6,"M","0","0",3.29,1280,"Math & Science","1","1",2.979,1,0.855172413793103,"1","1",1
610,7,7,"M","1","0",3.73,1520,"Arts & Letters","1","0",NA,1,0.764705882352941,"0","0",0.173497267759563
613,7,7,"F","1","0",3.73,1300,"Math & Science","1","1",2.818,1,0.855172413793103,"1","1",1
614,6,5,"F","1","0",4,1260,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
616,7,7,"F","0","0",3.96,1310,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
617,6,7,"F","1","0",4.12,1290,"Math & Science","1","1",2.929,1,0.73936170212766,"1","0",0.173497267759563
621,4,6,"F","0","0",3.58,1100,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
622,7,6,"F","1","0",4.17,1170,"Math & Science","1","1",3.302,1,0.854901960784314,"1","1",1
625,1,1,"F","0","0",4.4,1110,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
626,2,2,"M","0","0",4,950,"Arts & Letters","1","1",3.381,1,0.854901960784314,"1","1",1
629,7,7,"F","1","0",4.33,1290,"Math & Science","1","1",3.47,1,0.73936170212766,"1","0",0.173497267759563
631,4,7,"M","1","0",4.05,1100,"Business & Economics","1","1",3.078,1,0.854901960784314,"1","1",1
635,7,6,"M","1","0",4,1400,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
636,4,7,"M","1","0",4.05,1410,"Business & Economics","1","1",3.325,1,0.896933560477002,"1","0",0.123106060606061
639,4,6,"F","0","0",3.64,1070,"Math & Science","1","1",3.336,1,0.855172413793103,"1","1",1
641,7,4,"M","1","0",3.77,1370,"Math & Science","1","1",2.787,1,0.855172413793103,"1","1",1
642,6,6,"M","0","1",3.85,1190,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
644,3,2,"M","0","0",3.73,1090,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
645,4,4,"F","1","0",3.75,1190,"Math & Science","1","1",3.028,1,0.855172413793103,"1","1",1
648,6,6,"M","1","0",4.27,1540,"Business & Economics","1","1",3.764,1,0.896933560477002,"1","0",0.123106060606061
653,6,6,"F","1","0",4.12,1190,"Arts & Letters","1","0",NA,1,0.695652173913043,"0","0",0.00160901045856798
654,6,6,"M","1","0",3.62,1280,"Arts & Letters","1","1",3.362,1,0.855172413793103,"1","1",1
660,7,6,"F","0","0",4.15,1300,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
664,3,3,"F","0","1",4.18,1270,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
665,6,6,"F","0","1",4.17,1410,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
667,7,7,"F","0","0",4.32,1410,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
668,6,6,"F","1","0",4.12,1280,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
669,4,6,"F","0","1",4.04,1330,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
671,6,3,"M","1","0",3.72,1350,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
673,2,2,"F","0","1",4.23,1190,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
675,6,4,"F","0","1",4.17,1380,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
680,2,1,"M","0","0",3.86,1090,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
683,2,2,"M","1","0",4.15,1550,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
685,3,3,"M","0","0",3.92,1200,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
688,2,5,"F","0","0",4.07,1230,"Math & Science","1","1",3.078,1,0.854901960784314,"1","1",1
689,6,6,"M","0","1",3.22,1210,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
690,6,6,"F","0","1",4.08,1100,"Math & Science","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
694,7,6,"F","1","0",3.84,1230,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
697,7,7,"F","0","0",4.27,1450,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
701,7,7,"F","1","0",3.75,910,"Math & Science","1","1",2.876,1,0.855172413793103,"1","1",1
704,1,1,"F","0","0",4.27,1230,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
706,1,1,"F","0","0",3.91,990,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
708,4,3,"F","0","1",4.12,1390,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
710,5,4,"F","0","0",3.36,1280,"Math & Science","1","1",1.981,1,0.855172413793103,"1","1",1
713,6,6,"M","1","0",4.09,1210,"Business & Economics","1","0",NA,1,0.717948717948718,"0","0",0.00160901045856798
715,6,5,"M","1","0",3.9,1200,"Business & Economics","1","1",3.575,1,0.854901960784314,"1","1",1
722,7,6,"F","1","0",3.86,1250,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
724,7,6,"F","1","0",3.64,1310,"Math & Science","1","1",2.292,1,0.855172413793103,"1","1",1
726,7,6,"M","1","0",4.18,1470,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
732,6,6,"F","1","0",3.95,1120,"Math & Science","1","1",3.013,1,0.854901960784314,"1","1",1
735,7,6,"F","1","0",3.45,1250,"Business & Economics","1","1",2.876,1,0.855172413793103,"1","1",1
737,5,7,"M","1","0",3.45,1080,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
738,6,7,"F","1","0",3.62,1270,"Math & Science","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
739,7,7,"F","1","0",3.73,1110,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
742,7,6,"M","1","0",4.4,1290,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
743,4,4,"F","1","0",4.15,1160,"Math & Science","1","0",NA,0,0.1,"0","0",0.00160901045856798
745,5,7,"M","1","0",3.6,1390,"Arts & Letters","1","1",3.817,1,0.855172413793103,"1","1",1
748,7,6,"M","1","0",4.1,1460,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
750,6,6,"M","0","0",3.58,1330,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
751,7,6,"M","0","1",4.14,1420,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
756,6,6,"M","1","0",4.17,1150,"Math & Science","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
759,4,4,"M","1","0",4.22,1390,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
760,7,6,"F","1","0",4.07,1230,"Math & Science","1","0",NA,1,0.590909090909091,"0","0",0.00160901045856798
761,7,7,"M","1","0",2.82,1380,"Arts & Letters","1","1",2.719,1,0.84,"1","1",1
772,2,2,"F","0","1",3.41,1260,"Math & Science","1","1",3.276,1,0.855172413793103,"1","1",1
775,7,7,"F","0","1",4.04,1300,"Business & Economics","1","1",2.966,1,0.73936170212766,"1","0",0.173497267759563
781,6,7,"F","1","0",4.17,1390,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
782,7,7,"F","1","0",3.96,1160,"Math & Science","1","1",3.146,1,0.854901960784314,"1","1",1
784,6,6,"F","1","0",4.17,1430,"Arts & Letters","1","1",3.932,1,0.896933560477002,"1","0",0.123106060606061
787,4,4,"F","1","0",4.29,1150,"Arts & Letters","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
790,6,6,"M","1","0",4.21,1280,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
791,3,7,"F","1","0",3.47,1480,"Math & Science","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
792,7,7,"F","1","0",4.27,1290,"Business & Economics","1","1",3.937,1,0.73936170212766,"1","0",0.173497267759563
794,6,6,"M","1","0",3.5,1240,"Arts & Letters","1","1",3.331,1,0.855172413793103,"1","1",1
795,6,6,"F","1","0",4.15,1410,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
800,2,4,"F","1","0",3.96,1170,"Math & Science","1","1",2.938,1,0.854901960784314,"1","1",1
803,7,7,"M","0","0",4.17,1300,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
810,7,6,"F","1","0",4,1130,"Math & Science","1","1",3.249,1,0.854901960784314,"1","1",1
818,7,3,"M","1","0",4.25,1400,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
823,5,3,"F","1","0",4.17,1080,"Arts & Letters","1","1",3.478,1,0.854901960784314,"1","1",1
826,6,4,"F","0","0",3.71,1370,"Math & Science","1","0",NA,0,0.336,"0","0",0.00160901045856798
833,7,6,"F","1","0",4.27,1560,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
837,3,3,"F","1","0",4.2,1150,"Business & Economics","1","1",3.373,1,0.854901960784314,"1","1",1
847,6,6,"M","1","0",3.75,1300,"Business & Economics","1","1",2.98,1,0.855172413793103,"1","1",1
848,6,6,"M","1","0",4.4,1410,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
850,6,6,"M","1","0",3.75,1430,"Business & Economics","1","0",NA,1,0.880952380952381,"0","0",0.123106060606061
854,7,6,"F","1","0",4.05,1200,"Math & Science","1","1",3.069,1,0.854901960784314,"1","1",1
856,4,6,"F","1","0",3.33,1070,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
857,6,6,"F","1","0",4.33,1500,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
861,7,6,"M","1","0",4.36,1540,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
862,6,5,"M","1","0",4.24,1270,"Math & Science","1","1",3.748,1,0.73936170212766,"1","0",0.173497267759563
865,7,7,"M","0","0",3.29,1370,"Business & Economics","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
866,6,6,"M","1","0",4.25,1560,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
871,2,2,"M","0","0",3.95,1230,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
874,7,6,"M","1","0",3.91,1280,"Business & Economics","1","1",3.264,1,0.73936170212766,"1","0",0.173497267759563
876,7,6,"F","1","0",3.65,1130,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
878,6,6,"F","1","0",4,1100,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
880,7,7,"F","1","0",4,1390,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
883,7,6,"F","1","0",3.96,1310,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
890,6,6,"F","0","0",4.4,990,"Math & Science","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
895,7,7,"M","1","0",3.79,1500,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
896,6,7,"M","1","0",4,1320,"Arts & Letters","1","1",2.881,1,0.73936170212766,"1","0",0.173497267759563
899,7,6,"F","1","0",4.15,1320,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
900,2,2,"F","0","0",4.09,960,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
903,7,7,"F","1","0",3.95,1490,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
904,6,6,"M","1","0",3.9,1230,"Math & Science","1","1",3.547,1,0.854901960784314,"1","1",1
906,6,7,"F","1","0",4.25,1510,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
907,6,5,"M","1","0",3.36,1300,"Arts & Letters","1","1",2.886,1,0.855172413793103,"1","1",1
908,6,6,"F","1","0",4.17,1310,"Business & Economics","1","1",3.537,1,0.73936170212766,"1","0",0.173497267759563
909,6,6,"M","1","0",3.8,1370,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
910,7,7,"M","1","0",3.84,1240,"Business & Economics","1","1",2.825,1,0.854901960784314,"1","1",1
912,6,6,"F","1","0",3.52,1130,"Arts & Letters","1","1",3.511,1,0.855172413793103,"1","1",1
913,4,4,"F","1","0",4.19,1230,"Business & Economics","1","0",NA,1,0.717948717948718,"0","0",0.00160901045856798
914,6,4,"F","1","0",3.91,1270,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
916,3,3,"M","1","0",4.05,1480,"Math & Science","1","1",2.674,1,0.896933560477002,"1","0",0.123106060606061
920,4,6,"F","1","0",4.12,1400,"Arts & Letters","1","1",3.298,1,0.896933560477002,"1","0",0.123106060606061
922,6,6,"M","1","0",4,1220,"Arts & Letters","1","1",3.618,1,0.854901960784314,"1","1",1
925,5,5,"M","0","0",3.95,1110,"Business & Economics","1","1",3.046,1,0.854901960784314,"1","1",1
927,6,7,"F","1","0",3.88,1190,"Arts & Letters","1","1",3.479,1,0.854901960784314,"1","1",1
928,6,6,"F","1","0",3.92,1170,"Math & Science","1","1",2.862,1,0.854901960784314,"1","1",1
934,6,6,"M","1","0",4.18,1310,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
940,6,6,"M","1","0",4.18,1540,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
942,4,6,"M","1","0",4.4,1340,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
943,7,6,"F","1","0",4.3,1300,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
947,7,6,"F","1","0",4,1100,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
948,6,5,"M","1","0",3.9,1330,"Business & Economics","1","1",3.576,1,0.73936170212766,"1","0",0.173497267759563
953,4,4,"F","1","0",4,1230,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
954,6,7,"F","0","0",4.27,1190,"Arts & Letters","1","0",NA,1,0.695652173913043,"0","0",0.00160901045856798
960,6,6,"F","1","0",3.86,1170,"Arts & Letters","1","1",3.664,1,0.854901960784314,"1","1",1
966,7,6,"M","0","1",4.08,1320,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
968,6,7,"F","1","0",4.13,1300,"Math & Science","1","1",3.483,1,0.73936170212766,"1","0",0.173497267759563
977,7,5,"F","1","0",4,1110,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
979,6,7,"F","1","0",4,1550,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
980,7,6,"M","0","1",4.04,1360,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
981,7,6,"F","1","0",3.29,1470,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
984,6,7,"M","0","0",4.27,1210,"Math & Science","1","0",NA,1,0.695652173913043,"0","0",0.00160901045856798
988,5,6,"F","1","0",4.12,1350,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
993,6,4,"M","0","1",4.05,1210,"Math & Science","1","0",NA,1,0.695652173913043,"0","0",0.00160901045856798
996,4,4,"F","0","1",4,1080,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
1000,7,6,"M","1","0",4.12,1070,"Business & Economics","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
1001,7,6,"M","1","0",4.09,1390,"Math & Science","1","1",3.244,1,0.896933560477002,"1","0",0.123106060606061
1002,6,6,"M","0","0",3.8,1440,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1009,7,6,"F","1","0",4.33,1140,"Math & Science","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
1010,2,2,"M","0","0",4,1270,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1012,7,6,"M","1","0",4.26,1360,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1014,6,5,"F","1","0",4.2,1330,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1015,6,7,"F","0","0",3.92,1280,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1016,7,7,"F","1","0",3.69,1360,"Arts & Letters","1","0",NA,0,0.336,"0","0",0.00160901045856798
1019,5,6,"F","1","0",3.81,1340,"Math & Science","1","1",2.884,1,0.903225806451613,"1","1",1
1023,6,5,"F","1","0",3.73,1210,"Business & Economics","1","1",2.701,1,0.855172413793103,"1","1",1
1025,6,6,"F","1","0",3.95,1350,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1029,3,4,"F","0","0",4.13,1170,"Arts & Letters","1","0",NA,0,0.1,"0","0",0.00160901045856798
1031,6,7,"F","0","0",4.19,1320,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1032,6,6,"M","1","0",4.3,1550,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1034,6,7,"M","1","0",4.33,1440,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1038,7,7,"M","1","0",4.04,1390,"Math & Science","1","1",3.392,1,0.896933560477002,"1","0",0.123106060606061
1046,6,7,"F","1","0",3.79,1230,"Math & Science","1","1",3.521,1,0.854901960784314,"1","1",1
1050,6,7,"F","1","0",3.96,1420,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1051,3,6,"F","1","0",4.04,1380,"Arts & Letters","1","1",3.812,1,0.896933560477002,"1","0",0.123106060606061
1060,5,3,"M","0","0",3.95,1220,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
1061,6,7,"F","1","0",3.38,1110,"Arts & Letters","1","1",3.193,1,0.855172413793103,"1","1",1
1063,6,7,"F","1","0",3.23,1280,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
1065,4,3,"F","0","0",3.64,1270,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
1068,6,5,"F","1","0",4.19,1390,"Business & Economics","1","1",3.391,1,0.896933560477002,"1","0",0.123106060606061
1075,3,4,"F","1","0",4.17,1260,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1077,7,7,"M","1","0",3.45,1140,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
1080,3,6,"M","1","0",4.12,1430,"Business & Economics","1","1",3.477,1,0.896933560477002,"1","0",0.123106060606061
1082,6,4,"F","1","0",4.19,1270,"Arts & Letters","1","1",3.86,1,0.73936170212766,"1","0",0.173497267759563
1084,7,7,"F","1","0",4.4,1180,"Math & Science","1","0",NA,1,0.590909090909091,"0","0",0.00160901045856798
1086,6,6,"M","0","0",4.17,1410,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1087,3,3,"M","1","0",3.44,1220,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
1089,7,6,"F","1","0",4.18,1240,"Arts & Letters","1","1",3.634,1,0.854901960784314,"1","1",1
1091,6,7,"M","0","1",3.77,1310,"Math & Science","1","0",NA,0,0.336,"0","0",0.00160901045856798
1094,4,4,"M","0","0",3.5,1320,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
1108,6,4,"M","1","0",3.36,1340,"Business & Economics","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
1109,7,7,"M","1","0",4.03,1270,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1116,6,6,"M","1","0",3.64,1520,"Business & Economics","1","0",NA,1,0.880952380952381,"0","0",0.123106060606061
1119,6,3,"F","1","0",4.32,1550,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1120,3,3,"F","0","1",3.77,1100,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
1124,3,5,"F","0","0",4.22,1270,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1125,7,7,"F","1","0",3.76,1390,"Arts & Letters","1","0",NA,0,0.336,"0","0",0.00160901045856798
1128,6,6,"F","1","0",3.89,1480,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1130,6,7,"F","1","0",4.05,1290,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1131,3,4,"F","1","0",3.6,1290,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
1133,4,5,"F","1","0",3.93,1320,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
1134,6,7,"M","1","0",3.58,1190,"Business & Economics","1","1",2.507,1,0.855172413793103,"1","1",1
1138,7,7,"F","1","0",4.05,1350,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
1141,6,4,"M","1","0",4.17,1330,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
